NOME,GENERO,FASE,IDADE,ENSINO,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANO
ALUNO-377,M,3,11,Privada,7.412223000000001,Ametista,9.58335,6.7,4.375,6.0,8.541666666666666,8.111106666666666,10.0,2020
ALUNO-378,M,5,15,Privada,7.969167,Ametista,7.91667,9.7,3.75,7.0,8.125,8.25,10.0,2020
ALUNO-379,M,3,14,Pública,5.6825,Quartzo,10.00002,6.6,5.0,4.166666666666667,5.625,4.833323333333333,5.0,2020
ALUNO-380,M,8,19,Privada,5.3950000000000005,Quartzo,0.0,0.0,4.375,8.8,0.0,0.0,10.0,2020
ALUNO-381,M,0,9,Pública,6.443336,Ágata,9.50002,9.8,2.5,8.5,2.5,4.16667,5.0,2020
ALUNO-382,M,8,18,Privada,8.848334000000001,Ametista,8.33334,10.0,6.875,9.1,0.0,0.0,10.0,2020
ALUNO-383,F,0,10,Pública,7.918752,Ametista,9.50002,10.0,6.875,7.5,7.8125,7.5,5.0,2020
ALUNO-385,F,3,14,Pública,7.338057,Ametista,8.75001,8.6,7.5,6.0,7.708333333333334,7.611113333333334,5.0,2020
ALUNO-387,M,2,13,Pública,6.289445333333333,Ágata,9.000020000000001,5.6,4.375,6.0,6.875,7.222216666666665,5.0,2020
ALUNO-388,F,2,12,Pública,7.0419453333333335,Ágata,8.000020000000001,8.8,7.5,5.5,6.875,7.222216666666665,5.0,2020
ALUNO-389,M,5,16,Pública,8.404168666666667,Ametista,8.33334,9.0,7.5,9.333333333333334,8.541666666666666,9.000006666666666,5.0,2020
ALUNO-390,F,5,15,Pública,7.425278666666666,Ametista,8.33334,5.3,7.5,7.666666666666667,7.708333333333334,7.38889,10.0,2020
ALUNO-393,M,2,11,Pública,7.212501333333334,Ágata,9.000020000000001,7.5,6.875,4.25,7.083333333333334,7.833329999999999,10.0,2020
ALUNO-394,F,4,15,Privada,5.934999666666666,Quartzo,7.5,5.3,5.0,6.333333333333333,6.25,6.166665,5.0,2020
ALUNO-396,M,4,15,Pública,7.454722,Ametista,7.5,9.1,7.5,8.0,8.125,6.11111,5.0,2020
ALUNO-397,F,3,12,Privada,7.687500833333334,Ametista,9.16668,9.5,4.375,6.666666666666667,7.5,6.7499975,10.0,2020
ALUNO-399,F,2,12,Pública,4.233888,Quartzo,0.0,4.6,6.875,0.0,7.708333333333334,6.777773333333332,5.0,2020
ALUNO-400,F,1,10,Pública,4.864168666666667,Quartzo,9.000020000000001,4.3,3.75,0.0,7.291666666666667,7.5,5.0,2020
ALUNO-401,F,3,13,Pública,8.410210333333334,Ametista,9.58335,9.9,7.5,6.166666666666667,7.96875,8.458335,10.0,2020
ALUNO-404,F,3,13,Privada,8.318544833333334,Ametista,10.00002,9.9,4.375,6.666666666666667,8.59375,8.5416725,10.0,2020
ALUNO-406,M,1,10,Pública,7.978752000000001,Ametista,9.000020000000001,8.8,7.5,9.5,7.1875,7.25,5.0,2020
ALUNO-407,F,3,13,Privada,8.289376333333333,Ametista,5.83333,9.9,5.0,7.666666666666667,8.59375,9.166675,10.0,2020
ALUNO-408,M,0,8,Pública,9.316669,Topázio,9.000020000000001,10.0,10.0,10.0,7.5,8.333335,10.0,2020
ALUNO-414,F,2,14,Pública,5.773612,Quartzo,6.91668,8.0,7.5,0.0,8.541666666666666,6.888886666666666,5.0,2020
ALUNO-416,F,2,13,Pública,7.780279333333334,Ametista,9.000020000000001,9.7,6.25,7.0,7.708333333333334,8.22222,5.0,2020
ALUNO-421,M,3,15,Pública,7.137293833333334,Ágata,9.58335,5.9,7.5,7.666666666666667,7.65625,7.2500025,5.0,2020
ALUNO-424,F,1,12,Pública,7.912085,Ametista,9.000020000000001,8.8,7.5,9.0,7.1875,7.416665,5.0,2020
ALUNO-425,F,3,13,Pública,7.131665666666668,Ágata,8.75001,6.2,7.5,7.333333333333333,6.666666666666667,5.666656666666667,10.0,2020
ALUNO-426,F,1,10,Pública,6.645835333333333,Ágata,8.000020000000001,6.5,7.5,5.0,7.291666666666667,7.833333333333333,5.0,2020
ALUNO-431,F,0,9,Pública,6.814172000000001,Ágata,9.50002,9.8,6.875,8.5,2.5,3.83335,5.0,2020
ALUNO-435,F,4,16,Pública,7.312779666666668,Ametista,7.50001,8.8,7.5,5.333333333333333,8.749999999999998,8.055560000000002,5.0,2020
ALUNO-437,F,1,9,Pública,7.808335333333335,Ametista,10.00002,8.5,7.5,5.5,7.916666666666668,7.333333333333333,10.0,2020
ALUNO-439,F,4,15,Pública,4.931111666666667,Quartzo,9.58335,3.6,7.5,0.0,7.916666666666668,6.055549999999999,5.0,2020
ALUNO-441,M,2,11,Pública,7.599446,Ametista,9.50002,7.4,6.25,8.5,5.0,6.72222,10.0,2020
ALUNO-442,F,0,9,Pública,8.216668,Ametista,8.500020000000001,10.0,7.5,9.5,7.5,7.33333,5.0,2020
ALUNO-443,F,2,12,Pública,7.670558000000001,Ametista,8.500020000000001,9.7,7.5,6.0,8.749999999999998,7.777780000000001,5.0,2020
ALUNO-445,M,1,11,Pública,6.662085000000001,Ágata,9.000020000000001,6.3,7.5,4.75,7.1875,7.916665,5.0,2020
ALUNO-447,M,0,10,Pública,7.0,Ágata,8.500020000000001,10.0,5.0,9.5,2.5,4.99999,5.0,2020
ALUNO-448,F,2,11,Pública,7.510557333333334,Ametista,9.50002,8.9,9.375,1.5,8.541666666666666,8.444443333333332,10.0,2020
ALUNO-449,F,1,9,Pública,8.745557333333332,Topázio,9.50002,9.2,7.5,10.0,7.5,7.277776666666666,10.0,2020
ALUNO-450,M,4,15,Pública,6.957083833333334,Ágata,7.91667,6.4,7.5,6.666666666666667,8.4375,7.2916675,5.0,2020
ALUNO-451,F,1,9,Pública,7.322224,Ametista,9.000020000000001,8.0,6.25,4.5,7.083333333333333,7.944443333333333,10.0,2020
ALUNO-453,M,1,10,Pública,5.682502,Quartzo,8.500020000000001,6.1,7.5,0.0,8.125,7.75,5.0,2020
ALUNO-455,F,2,9,Pública,8.586392000000002,Topázio,9.50002,9.3,7.5,7.0,7.708333333333334,9.277783333333334,10.0,2020
ALUNO-457,M,1,7,Pública,5.9116686666666665,Quartzo,8.000020000000001,7.1,5.625,0.0,5.625,7.833333333333333,10.0,2020
ALUNO-458,M,1,10,Pública,5.535835333333334,Quartzo,8.500020000000001,6.2,7.5,0.0,7.291666666666667,7.333333333333333,5.0,2020
ALUNO-459,M,5,17,Pública,5.938332666666667,Quartzo,6.66666,6.9,3.125,3.6666666666666665,8.125,7.666666666666667,5.0,2020
ALUNO-460,M,5,15,Pública,8.113544166666667,Ametista,9.58335,9.0,4.375,6.333333333333333,8.59375,8.958337499999999,10.0,2020
ALUNO-462,F,5,16,Pública,7.248334333333334,Ágata,7.91667,8.2,7.5,6.0,8.333333333333334,7.666670000000001,5.0,2020
ALUNO-463,M,3,12,Privada,8.291043,Ametista,8.75001,9.7,5.0,8.0,8.59375,7.583335,10.0,2020
ALUNO-464,M,4,14,Pública,6.841113666666667,Ágata,9.58335,8.4,7.5,0.0,8.749999999999998,7.888893333333335,10.0,2020
ALUNO-466,F,6,17,Pública,5.782291333333333,Quartzo,0.0,6.5,6.25,5.166666666666667,7.65625,7.791665,5.0,2020
ALUNO-467,M,2,13,Pública,6.622917999999999,Ágata,9.50002,7.5,6.875,3.75,7.1875,7.58333,5.0,2020
ALUNO-468,F,1,10,Pública,7.426390666666667,Ametista,9.50002,7.5,5.0,9.0,6.875,7.444443333333333,5.0,2020
ALUNO-469,M,3,12,Privada,8.347085000000002,Ametista,8.75001,9.1,6.875,8.0,7.8125,7.91667,10.0,2020
ALUNO-472,F,1,10,Pública,8.223057333333335,Ametista,9.000020000000001,8.9,7.5,9.5,7.708333333333334,8.11111,5.0,2020
ALUNO-473,M,1,10,Pública,7.809445333333334,Ametista,9.50002,7.7,6.875,10.0,6.875,7.222216666666665,5.0,2020
ALUNO-474,M,1,10,Pública,8.033612666666667,Ametista,9.50002,8.3,7.5,9.5,7.291666666666667,7.72222,5.0,2020
ALUNO-476,F,7,17,Pública,8.101250333333333,Ametista,8.33334,9.1,6.25,7.166666666666667,7.8125,8.041665,10.0,2020
ALUNO-477,F,2,12,Pública,5.791112666666667,Quartzo,9.000020000000001,5.9,5.0,2.75,7.5,7.055553333333332,5.0,2020
ALUNO-478,F,2,14,Pública,6.578056666666668,Ágata,9.50002,9.3,7.5,2.0,7.291666666666667,6.944439999999998,5.0,2020
ALUNO-482,F,2,12,Pública,8.342224,Ametista,10.00002,9.6,7.5,8.0,9.166666666666666,8.277776666666668,5.0,2020
ALUNO-483,F,2,11,Privada,8.374169333333333,Ametista,9.50002,9.6,5.0,8.0,7.708333333333334,8.16667,10.0,2020
ALUNO-484,M,8,18,Privada,5.703335,Quartzo,9.58335,0.0,3.125,7.8,0.0,0.0,10.0,2020
ALUNO-486,M,2,12,Pública,5.862502000000001,Quartzo,9.000020000000001,9.0,5.0,0.5,5.625,7.5,5.0,2020
ALUNO-487,M,0,8,Pública,8.78125,Topázio,9.50002,10.0,7.5,10.0,7.8125,6.49999,10.0,2020
ALUNO-488,F,3,13,Pública,6.512222666666668,Ágata,10.00002,4.2,6.875,5.666666666666667,7.291666666666667,5.611103333333335,10.0,2020
ALUNO-490,M,3,14,Privada,8.003127333333333,Ametista,9.58335,8.5,6.875,8.666666666666666,7.65625,8.29167,5.0,2020
ALUNO-491,F,1,10,Pública,6.662084,Ágata,8.500020000000001,2.3,7.5,10.0,7.1875,6.91666,5.0,2020
ALUNO-492,M,7,17,Pública,7.602290666666668,Ametista,6.66666,8.1,7.5,5.833333333333333,7.65625,8.166665,10.0,2020
ALUNO-495,F,8,19,Privada,8.651667,Ametista,7.91667,10.0,7.5,8.4,0.0,0.0,10.0,2020
ALUNO-496,F,3,11,Privada,8.688544833333335,Topázio,10.00002,9.5,7.5,7.666666666666667,7.96875,8.5416725,10.0,2020
ALUNO-499,F,1,11,Privada,8.308752,Ametista,9.50002,8.7,10.0,9.0,7.1875,8.0,5.0,2020
ALUNO-500,M,6,16,Pública,7.771876666666667,Ametista,9.16668,8.5,7.5,4.833333333333333,7.96875,8.208335,10.0,2020
ALUNO-502,M,4,13,Pública,8.179167666666668,Ametista,8.75001,8.5,7.5,6.666666666666667,8.541666666666666,8.333333333333334,10.0,2020
ALUNO-503,M,0,8,Pública,7.233337000000001,Ágata,9.000020000000001,10.0,7.5,5.75,2.5,5.916675,10.0,2020
ALUNO-506,M,0,7,Pública,8.783335000000001,Topázio,8.500020000000001,10.0,7.5,10.0,7.5,7.166665,10.0,2020
ALUNO-507,F,3,13,Pública,8.008612333333332,Ametista,9.58335,8.8,5.0,7.666666666666667,8.125,7.222219999999999,10.0,2020
ALUNO-509,M,7,17,Pública,8.215626166666667,Ametista,7.91667,9.5,7.5,6.333333333333333,7.65625,8.7083375,10.0,2020
ALUNO-512,M,3,14,Pública,8.302779666666668,Ametista,8.75001,10.0,4.375,8.333333333333334,9.791666666666666,9.222226666666666,5.0,2020
ALUNO-513,F,1,9,Pública,8.734168,Topázio,7.416679999999999,9.4,7.5,10.0,8.125,7.75,10.0,2020
ALUNO-515,M,5,14,Pública,7.521039666666667,Ametista,6.66666,9.1,6.875,6.333333333333333,7.96875,6.41666,10.0,2020
ALUNO-517,F,5,15,Pública,6.953335333333333,Ágata,9.16668,3.1,7.5,6.333333333333333,8.333333333333334,7.833336666666668,10.0,2020
ALUNO-518,F,6,16,Privada,8.320209166666666,Ametista,8.75001,9.2,7.5,7.333333333333333,7.96875,7.9583325,10.0,2020
ALUNO-520,M,2,10,Pública,8.17278,Ametista,7.416679999999999,9.6,6.25,6.0,8.75,9.05556,10.0,2020
ALUNO-521,F,1,10,Pública,8.647224666666666,Topázio,8.500020000000001,8.5,10.0,10.0,8.75,8.611113333333334,5.0,2020
ALUNO-522,M,1,11,Pública,7.495419,Ametista,8.500020000000001,9.3,7.5,6.5,7.1875,7.583335,5.0,2020
ALUNO-524,M,0,9,Pública,8.362502000000001,Ametista,9.000020000000001,10.0,7.5,9.5,8.125,7.5,5.0,2020
ALUNO-527,F,5,16,Privada,7.903127833333334,Ametista,9.16668,8.5,6.875,6.666666666666667,8.90625,9.375007500000002,5.0,2020
ALUNO-530,F,1,10,Pública,5.045418000000001,Quartzo,9.000020000000001,3.3,7.5,0.0,7.1875,7.58333,5.0,2020
ALUNO-531,F,4,16,Pública,7.579446666666667,Ametista,8.33334,9.8,7.5,5.0,7.916666666666668,8.72223,5.0,2020
ALUNO-533,F,2,13,Pública,5.635834000000001,Quartzo,9.50002,6.7,6.875,0.0,7.916666666666668,6.833326666666666,5.0,2020
ALUNO-534,F,0,11,Pública,8.306252,Ametista,9.000020000000001,10.0,6.25,10.0,7.8125,7.5,5.0,2020
ALUNO-535,M,1,14,Pública,6.958335,Ágata,9.000020000000001,8.5,5.625,7.5,5.625,7.416665,2.5,2020
ALUNO-540,M,1,12,Pública,7.482502,Ametista,8.500020000000001,8.1,7.5,7.0,8.125,7.75,5.0,2020
ALUNO-541,F,3,13,Pública,9.098057333333331,Topázio,9.16668,9.9,6.875,9.666666666666666,7.916666666666667,8.944446666666666,10.0,2020
ALUNO-544,M,2,12,Pública,6.706112,Ágata,9.50002,7.6,3.75,5.5,7.5,7.555549999999998,5.0,2020
ALUNO-545,M,1,10,Pública,6.742502000000001,Ágata,8.500020000000001,6.9,7.5,5.0,7.291666666666667,7.666666666666666,5.0,2020
ALUNO-546,M,5,18,Pública,4.928614333333334,Quartzo,8.33335,5.4,3.125,4.666666666666667,5.416666666666667,4.888896666666667,2.5,2020
ALUNO-547,F,4,14,Pública,7.275557333333333,Ágata,8.33334,6.6,5.0,6.0,8.333333333333332,7.944450000000002,10.0,2020
ALUNO-549,M,3,13,Pública,4.5827085,Quartzo,7.50001,1.7,4.375,0.0,7.96875,6.2916625,10.0,2020
ALUNO-552,F,2,12,Pública,5.730277333333333,Quartzo,0.0,8.7,6.875,3.0,7.916666666666668,7.055553333333332,5.0,2020
ALUNO-555,F,1,10,Pública,7.816668666666667,Ametista,8.500020000000001,9.5,7.5,7.5,7.5,7.833333333333333,5.0,2020
ALUNO-557,M,2,12,Pública,7.702085,Ametista,9.50002,8.5,6.25,7.5,8.4375,7.916665,5.0,2020
ALUNO-559,M,2,12,Pública,5.866251,Quartzo,8.500020000000001,4.3,7.5,4.0,6.5625,7.249995,5.0,2020
ALUNO-560,M,1,10,Pública,6.8558346666666665,Ágata,8.91668,5.3,7.5,7.5,6.875,7.333333333333333,5.0,2020
ALUNO-561,F,3,13,Pública,6.012498666666668,Quartzo,7.5,5.5,7.5,1.1666666666666667,8.125,6.833326666666666,10.0,2020
ALUNO-562,M,2,9,Pública,8.356669333333334,Ametista,8.000020000000001,9.7,7.5,6.25,9.166666666666666,8.500003333333334,10.0,2020
ALUNO-564,M,3,13,Pública,7.288543499999999,Ametista,9.58335,4.0,5.0,9.0,7.96875,7.1666675,10.0,2020
ALUNO-568,F,3,15,Pública,7.724721333333334,Ametista,8.33334,9.7,7.5,7.333333333333333,8.125,7.111103333333333,5.0,2020
ALUNO-569,M,0,8,Pública,9.233336,Topázio,9.50002,10.0,7.5,10.0,7.5,8.91667,10.0,2020
ALUNO-570,M,1,11,Pública,7.682224000000001,Ametista,9.000020000000001,6.3,7.5,10.0,7.5,7.61111,5.0,2020
ALUNO-574,M,5,16,Pública,7.638334333333334,Ametista,9.58335,8.4,6.875,7.666666666666667,8.125,7.33333,5.0,2020
ALUNO-577,M,1,10,Pública,5.295835333333334,Quartzo,7.50002,5.0,7.5,0.0,7.291666666666667,7.833333333333333,5.0,2020
ALUNO-579,F,2,10,Pública,7.841669,Ametista,9.000020000000001,8.5,6.25,6.5,5.0,9.083335,10.0,2020
ALUNO-581,F,4,16,Pública,4.741112333333334,Quartzo,8.75001,1.9,7.5,0.0,7.916666666666668,7.222223333333334,5.0,2020
ALUNO-583,F,4,14,Pública,7.424375833333333,Ametista,7.08334,6.2,6.875,7.666666666666667,7.96875,7.2916675,10.0,2020
ALUNO-585,F,1,15,Pública,6.519446,Ágata,9.000020000000001,8.0,4.375,6.0,5.208333333333333,8.055553333333332,2.5,2020
ALUNO-586,F,1,10,Pública,7.982502,Ametista,8.500020000000001,8.1,7.5,10.0,7.291666666666667,7.666666666666666,5.0,2020
ALUNO-588,F,0,8,Pública,8.664586,Topázio,10.00002,10.0,7.5,7.5,7.8125,8.16667,10.0,2020
ALUNO-589,M,1,11,Pública,7.393334666666667,Ametista,8.41668,8.3,7.5,8.0,5.416666666666666,7.5,5.0,2020
ALUNO-594,M,1,11,Pública,7.965557333333334,Ametista,9.000020000000001,8.8,6.875,9.0,7.291666666666667,7.944443333333333,5.0,2020
ALUNO-597,M,7,17,Pública,5.838957500000001,Quartzo,6.24999,3.7,5.625,5.5,5.78125,6.1666675,10.0,2020
ALUNO-598,F,4,16,Pública,6.027084833333334,Quartzo,9.58335,7.0,7.5,1.6666666666666667,7.1875,6.8333325,5.0,2020
ALUNO-599,F,8,18,Privada,6.566667000000001,Ágata,7.91667,0.0,6.875,8.5,0.0,0.0,10.0,2020
ALUNO-1232,M,2,12,Pública,6.008751,Quartzo,9.50002,8.2,7.5,0.0,7.1875,7.249995,5.0,2020
ALUNO-601,M,6,16,Pública,5.283540833333333,Quartzo,0.0,5.1,6.875,2.6666666666666665,7.34375,6.5416625,10.0,2020
ALUNO-602,F,0,11,Pública,6.19875,Ágata,3.4999800000000003,9.4,4.375,8.0,7.8125,3.25001,5.0,2020
ALUNO-603,M,1,13,Pública,6.068611666666667,Quartzo,6.33335,8.1,5.0,3.0,6.041666666666667,8.05555,5.0,2020
ALUNO-604,F,7,17,Privada,8.470210166666668,Ametista,8.75001,9.7,7.5,7.333333333333333,7.96875,8.208337499999999,10.0,2020
ALUNO-605,M,2,13,Pública,7.342223333333333,Ametista,9.000020000000001,7.1,7.5,8.0,7.5,7.111106666666665,5.0,2020
ALUNO-606,F,5,17,Pública,7.556458833333334,Ametista,9.16668,9.6,6.25,6.666666666666667,7.03125,7.7916625,5.0,2020
ALUNO-608,M,4,14,Pública,7.580834333333334,Ametista,7.91667,6.3,6.875,7.0,8.749999999999998,7.833336666666668,10.0,2020
ALUNO-609,F,8,18,Privada,6.570001,Ágata,8.75001,0.0,6.875,8.3,0.0,0.0,10.0,2020
ALUNO-611,F,7,17,Privada,7.457292333333335,Ametista,9.16668,8.5,5.625,5.666666666666667,7.03125,7.20833,10.0,2020
ALUNO-613,F,1,11,Pública,6.560557333333334,Ágata,9.50002,8.4,5.0,4.0,5.416666666666666,7.944443333333333,5.0,2020
ALUNO-614,F,6,16,Pública,5.504166166666667,Quartzo,0.0,3.0,6.875,5.333333333333333,7.5,6.9999975,10.0,2020
ALUNO-615,F,0,8,Pública,9.616671,Topázio,9.000020000000001,10.0,7.5,10.0,10.0,9.833345,10.0,2020
ALUNO-616,M,7,18,Pública,7.748336,Ametista,10.00002,8.7,7.5,6.0,8.75,8.41667,5.0,2020
ALUNO-618,M,2,16,Pública,4.515278666666667,Quartzo,9.50002,4.0,4.375,0.0,6.666666666666666,7.055549999999999,2.5,2020
ALUNO-619,F,2,10,Pública,7.741390666666668,Ametista,9.000020000000001,9.7,7.5,4.5,7.291666666666667,7.61111,10.0,2020
ALUNO-622,F,3,12,Pública,6.487222666666668,Ágata,10.00002,4.2,7.5,5.333333333333333,7.083333333333334,5.611103333333335,10.0,2020
ALUNO-624,F,3,15,Pública,5.227220000000001,Quartzo,7.5,3.4,2.5,6.666666666666667,6.249999999999999,5.444433333333334,5.0,2020
ALUNO-625,M,1,12,Pública,5.785002,Quartzo,8.500020000000001,7.3,6.25,0.0,7.5,8.0,5.0,2020
ALUNO-626,F,3,13,Pública,7.048958833333334,Ágata,7.91667,6.0,7.5,5.666666666666667,7.65625,7.0416675,10.0,2020
ALUNO-629,M,8,19,Privada,7.016667999999999,Ágata,9.16668,0.0,7.5,9.0,0.0,0.0,10.0,2020
ALUNO-630,M,8,18,Privada,6.890001000000001,Ágata,8.75001,0.0,6.875,9.1,0.0,0.0,10.0,2020
ALUNO-631,F,2,12,Pública,6.277778666666666,Ágata,9.50002,8.5,3.125,3.5,6.041666666666667,7.555549999999998,5.0,2020
ALUNO-634,M,1,12,Privada,6.147084,Ágata,6.91668,7.1,4.375,7.5,2.8125,6.58333,5.0,2020
ALUNO-635,M,5,15,Pública,6.004582666666666,Quartzo,6.25001,6.7,4.375,4.333333333333333,7.1875,5.083325,10.0,2020
ALUNO-636,M,5,16,Pública,5.708056666666667,Quartzo,7.08334,3.7,7.5,6.0,6.875,5.611113333333333,5.0,2020
ALUNO-638,F,1,13,Pública,6.906668,Ágata,9.000020000000001,9.2,5.0,8.5,2.5,6.08333,5.0,2020
ALUNO-639,M,2,11,Pública,6.067778,Quartzo,7.91668,5.7,7.5,1.5,7.083333333333333,6.888883333333332,10.0,2020
ALUNO-640,M,7,18,Pública,7.159376333333334,Ágata,8.33334,8.0,7.5,4.666666666666667,8.59375,8.41667,5.0,2020
ALUNO-642,F,1,9,Pública,8.003890666666667,Ametista,7.50002,6.7,7.5,10.0,7.083333333333334,7.277776666666666,10.0,2020
ALUNO-644,F,1,10,Pública,8.626253,Topázio,9.50002,8.6,8.75,10.0,7.8125,9.000005,5.0,2020
ALUNO-645,F,0,8,Pública,8.600003000000001,Topázio,9.000020000000001,10.0,7.5,9.5,7.5,6.500005,10.0,2020
ALUNO-646,F,2,11,Pública,7.811252000000001,Ametista,8.000020000000001,8.4,7.5,8.5,5.3125,6.75,10.0,2020
ALUNO-647,F,1,11,Pública,7.201112666666667,Ágata,8.500020000000001,8.2,5.0,7.5,6.666666666666667,7.722219999999999,5.0,2020
ALUNO-648,F,3,12,Pública,6.569166666666667,Ágata,7.916679999999999,6.2,7.5,5.0,6.875000000000001,5.499993333333334,10.0,2020
ALUNO-655,M,1,8,Pública,8.470279333333334,Ametista,8.500020000000001,9.4,7.5,9.0,6.458333333333334,7.722219999999999,10.0,2020
ALUNO-657,M,2,11,Pública,8.776947333333334,Topázio,9.000020000000001,9.6,7.5,8.5,8.958333333333332,8.055560000000002,10.0,2020
ALUNO-659,M,3,11,Pública,5.8327085,Quartzo,7.91667,5.7,7.5,0.0,7.34375,7.0833325,10.0,2020
ALUNO-661,F,7,17,Privada,8.261668,Ametista,9.16668,9.1,7.5,7.0,7.5,8.125,10.0,2020
ALUNO-663,M,1,10,Pública,7.377085000000001,Ametista,9.000020000000001,8.5,6.25,9.0,4.6875,6.916665,5.0,2020
ALUNO-664,M,4,15,Privada,9.219448333333334,Topázio,9.58335,10.0,10.0,9.333333333333334,9.166666666666666,9.8889,5.0,2020
ALUNO-666,M,7,17,Pública,3.831041,Quartzo,5.8333200000000005,0.4,7.5,0.0,4.84375,4.66667,10.0,2020
ALUNO-668,F,1,10,Pública,7.728335333333334,Ametista,9.000020000000001,7.1,7.5,9.0,7.916666666666668,7.833333333333333,5.0,2020
ALUNO-670,M,5,16,Pública,8.195835666666667,Ametista,8.75001,7.5,9.375,8.0,9.166666666666666,9.33334,5.0,2020
ALUNO-671,F,1,10,Pública,7.561112,Ametista,8.500020000000001,6.0,7.5,10.0,7.5,7.555549999999998,5.0,2020
ALUNO-672,F,1,9,Pública,7.709585000000001,Ametista,9.000020000000001,9.6,6.25,4.5,7.8125,7.916665,10.0,2020
ALUNO-676,F,5,16,Pública,3.925834666666667,Quartzo,4.58334,1.9,3.75,0.0,8.125,7.000003333333334,5.0,2020
ALUNO-677,M,1,10,Pública,7.75542,Ametista,9.50002,9.1,6.25,9.0,3.4375,8.58334,5.0,2020
ALUNO-678,M,2,10,Pública,4.72222,Quartzo,0.0,4.5,7.5,0.0,7.5,6.6111,10.0,2020
ALUNO-680,F,7,17,Pública,7.079375000000001,Ágata,7.5,7.6,5.625,6.5,6.71875,6.375,10.0,2020
ALUNO-681,F,2,13,Pública,5.648752,Quartzo,8.000020000000001,7.9,5.0,1.25,4.6875,7.75,5.0,2020
ALUNO-682,M,1,10,Pública,8.138752,Ametista,9.000020000000001,9.6,7.5,9.0,7.1875,7.75,5.0,2020
ALUNO-683,F,0,10,Pública,7.301666,Ametista,6.91668,9.8,5.0,10.0,2.5,6.99999,5.0,2020
ALUNO-684,M,1,12,Pública,7.867223333333334,Ametista,10.00002,8.1,7.5,9.5,5.416666666666666,7.777773333333332,5.0,2020
ALUNO-685,M,0,8,Pública,7.730002000000001,Ametista,8.500020000000001,9.9,7.5,9.5,2.5,5.0,10.0,2020
ALUNO-686,F,0,11,Pública,7.767919,Ametista,10.00002,8.6,5.0,9.0,7.8125,7.333335,5.0,2020
ALUNO-688,F,7,17,Pública,6.893959333333333,Ágata,6.25001,7.6,5.625,4.666666666666667,7.03125,7.75,10.0,2020
ALUNO-689,F,2,11,Privada,7.776669999999999,Ametista,9.000020000000001,9.3,5.0,5.5,5.0,9.58334,10.0,2020
ALUNO-691,M,1,11,Pública,7.694168666666667,Ametista,7.00002,9.2,6.25,9.0,7.291666666666667,7.5,5.0,2020
ALUNO-693,F,0,8,Pública,8.25,Ametista,8.500020000000001,10.0,7.5,10.0,2.5,6.99999,10.0,2020
ALUNO-695,F,0,8,Pública,8.631250000000001,Topázio,9.000020000000001,10.0,7.5,9.0,7.8125,6.99999,10.0,2020
ALUNO-696,F,2,12,Pública,7.778336,Ametista,7.50002,9.6,7.5,6.5,7.916666666666668,8.833336666666666,5.0,2020
ALUNO-698,F,5,16,Pública,7.008611666666667,Ágata,7.08333,8.8,5.625,5.333333333333333,8.333333333333334,7.888893333333335,5.0,2020
ALUNO-699,M,2,12,Pública,6.792780666666667,Ágata,9.000020000000001,4.7,7.5,6.5,7.916666666666668,8.055560000000002,5.0,2020
ALUNO-700,F,2,11,Pública,6.966111333333335,Ágata,9.000020000000001,6.9,7.5,4.5,7.916666666666668,6.222213333333333,10.0,2020
ALUNO-702,M,1,9,Pública,8.818057333333334,Topázio,8.500020000000001,9.5,7.5,10.0,7.291666666666667,7.944443333333333,10.0,2020
ALUNO-703,M,2,13,Pública,8.340419,Ametista,8.500020000000001,9.9,7.5,9.5,8.4375,7.583335,5.0,2020
ALUNO-704,F,2,11,Pública,7.590002,Ametista,9.000020000000001,9.7,7.5,3.5,7.5,7.75,10.0,2020
ALUNO-707,M,2,14,Pública,7.794168000000001,Ametista,9.000020000000001,8.7,7.5,8.0,7.708333333333334,7.666663333333333,5.0,2020
ALUNO-708,F,1,10,Pública,8.004724,Ametista,8.500020000000001,8.1,7.5,10.0,7.291666666666667,7.777776666666667,5.0,2020
ALUNO-710,M,2,10,Privada,8.431669,Ametista,9.50002,8.2,6.25,9.0,7.5,8.333335,10.0,2020
ALUNO-712,M,1,11,Pública,7.588752,Ametista,8.500020000000001,8.6,7.5,7.5,7.1875,7.75,5.0,2020
ALUNO-713,F,2,11,Pública,6.066944666666666,Quartzo,5.83334,6.8,7.5,1.5,5.624999999999999,7.555553333333333,10.0,2020
ALUNO-714,F,7,16,Pública,5.550414999999999,Quartzo,7.5,2.7,4.375,4.5,6.5625,6.333325,10.0,2020
ALUNO-716,M,2,9,Pública,7.709168666666667,Ametista,9.000020000000001,9.9,7.5,3.5,8.125,7.833333333333333,10.0,2020
ALUNO-718,F,2,14,Pública,5.546668666666667,Quartzo,9.000020000000001,7.4,4.375,0.0,7.291666666666667,7.5,5.0,2020
ALUNO-719,M,2,10,Pública,5.688333333333334,Quartzo,8.000020000000001,5.4,4.375,1.5,7.708333333333334,6.49999,10.0,2020
ALUNO-720,M,5,17,Pública,6.325276333333333,Ágata,6.24999,7.3,6.25,4.0,7.708333333333334,7.72222,5.0,2020
ALUNO-721,F,1,12,Pública,5.660002,Quartzo,7.50002,7.3,5.0,4.0,2.5,7.0,5.0,2020
